Label,Trial_ID,Time,S0,S1,S2,S3,S4
bottle,6,11.5,3248216.5,3578383.72,9035558.9,10583697.54,11909677.17
bottle,6,11.55,3264013.52,3555920.31,9035595.36,10580418.53,11855648.25
bottle,6,11.6,3249713.87,3559202.71,8994901.0,10565717.23,11912655.43
bottle,6,11.65,3267031.86,3580753.47,9038565.11,10573279.42,11918855.85
bottle,6,11.7,3244351.55,3579558.18,9045017.49,10578766.23,11906457.54
bottle,6,11.75,3246466.11,3559479.52,9037359.55,10567918.65,11907293.77
bottle,6,11.8,3245948.61,3561139.29,9047336.28,10568986.19,11844371.81
bottle,6,11.85,3246233.22,3561585.07,9037644.48,10505185.68,11839792.79
bottle,6,11.9,3246611.27,3555956.6,9048964.27,10580022.17,11845839.46
bottle,6,11.95,3247281.81,3560894.07,9042157.88,10516203.64,11835572.55
bottle,7,12.0,3269994.01,3596467.46,8993074.28,10461588.54,11899305.19
bottle,7,12.05,3270769.02,3598480.86,8944523.45,10523071.54,11845755.75
bottle,7,12.1,3288494.91,3601889.98,8933420.76,10528432.81,11914935.59
bottle,7,12.15,3289031.31,3578044.77,8933613.84,10523468.27,11827439.95
bottle,7,12.2,3292594.67,3578657.22,8995544.23,10463514.41,11827002.56
bottle,7,12.25,3270570.16,3596807.4,8936142.79,10474311.8,11838867.51
bottle,7,12.3,3273733.37,3579600.49,8988124.86,10519072.17,11842846.18
bottle,7,12.35,3288075.75,3578967.48,8981739.34,10521793.86,11908071.05
bottle,7,12.4,3269077.51,3575890.67,8996248.35,10460849.34,11836093.91
bottle,7,12.45,3273848.34,3579479.95,8928102.73,10528562.22,11911159.4
bottle,7,12.5,3290991.48,3581585.03,8939138.02,10527090.26,11900700.46
bottle,7,12.55,3287360.71,3579825.7,8934580.77,10535333.59,11844030.24
bottle,7,12.6,3292274.57,3601081.01,8993973.45,10475262.27,11847349.07
bottle,7,12.65,3270111.41,3576785.15,8990687.1,10475488.94,11836718.78
bottle,7,12.7,3270390.1,3581612.15,8938658.39,10523044.85,11838475.95
bottle,7,12.75,3271108.2,3597389.91,8941172.81,10530775.75,11835687.74
bottle,7,12.8,3293712.1,3574868.28,8936205.39,10466642.92,11920305.71
bottle,7,12.85,3288497.86,3580619.65,8986590.39,10466180.29,11841593.22
bottle,7,12.9,3268225.34,3601933.37,8931404.52,10532083.69,11911347.64
bottle,7,12.95,3290095.63,3602522.79,8985668.98,10528396.0,11831965.97
bottle,7,13.0,3289747.2,3599288.68,8944493.52,10468683.21,11920347.4
bottle,7,13.05,3292935.76,3576309.07,8942634.5,10459062.81,11921104.31
bottle,7,13.1,3272410.67,3598074.42,8982751.38,10523293.3,11906602.89
bottle,7,13.15,3287321.84,3575333.08,8929481.4,10456236.51,11909824.35
bottle,7,13.2,3272478.04,3598131.09,8937965.53,10520173.34,11847255.25
bottle,7,13.25,3292791.62,3601378.08,8985862.39,10460617.91,11827261.82
bottle,7,13.3,3291978.92,3575825.82,8938374.13,10524197.96,11907423.44
bottle,7,13.35,3291672.11,3600063.37,8935612.36,10456598.0,11898715.63
bottle,7,13.4,3290176.09,3579580.18,8938774.92,10530748.97,11842977.65
bottle,7,13.45,3271997.31,3578142.06,8982317.07,10475736.03,11918760.36
bottle,7,13.5,3269707.59,3577104.58,8935614.87,10467930.49,11907248.28
bottle,7,13.55,3268500.24,3603389.11,8940557.55,10528251.46,11903994.89
bottle,7,13.6,3272739.85,3602826.26,8934849.11,10522403.52,11906389.34
bottle,7,13.65,3292691.21,3602042.58,8943380.92,10475089.3,11913348.04
bottle,7,13.7,3292610.68,3576475.83,8996831.23,10530199.35,11908643.62
bottle,7,13.75,3288904.27,3601572.46,8939009.27,10539717.17,11903945.65
bottle,7,13.8,3291537.17,3602554.18,8982296.85,10526358.85,11827323.2
bottle,7,13.85,3288884.9,3598357.58,8981699.15,10461954.63,11898561.66
bottle,7,13.9,3271274.73,3596818.86,8982235.37,10456327.05,11920283.79
bottle,7,13.95,3288228.96,3581598.45,8941072.1,10466418.7,11832302.54
bottle,8,14.0,3252759.1,3581711.61,8985677.35,10452721.16,11852301.96
bottle,8,14.05,3253299.67,3606926.59,9053307.75,10457479.72,11845909.27
bottle,8,14.1,3273570.56,3604071.48,9037142.94,10500667.59,11844984.59
bottle,8,14.15,3269650.83,3602710.97,9051180.87,10450607.67,11845024.13
bottle,8,14.2,3272877.31,3581971.92,8981941.54,10518178.49,11844301.2
bottle,8,14.25,3249075.66,3605929.89,9038889.12,10516471.57,11926885.41
bottle,8,14.3,3251968.62,3602225.28,8997156.64,10457187.15,11912378.15
bottle,8,14.35,3250823.81,3602569.46,8988492.6,10513377.91,11921737.82
bottle,8,14.4,3254519.27,3586548.56,9051359.05,10439904.5,11930563.81
bottle,8,14.45,3253035.89,3602156.34,9045492.54,10516462.74,11838352.7
bottle,8,14.5,3270591.01,3603578.08,8988483.29,10443468.12,11917206.47
bottle,8,14.55,3249994.23,3585467.78,8984066.64,10519309.61,11913525.17
bottle,8,14.6,3253269.09,3586401.33,8990005.97,10502357.18,11848006.86
bottle,8,14.65,3269096.23,3580132.47,8987191.52,10513356.33,11845651.36
bottle,8,14.7,3250764.61,3603935.86,9051656.17,10504293.27,11843556.59
bottle,8,14.75,3270012.6,3608061.71,9041115.1,10505618.4,11840803.99
bottle,8,14.8,3255021.38,3605273.49,9051551.13,10519365.63,11854855.57
bottle,8,14.85,3273652.15,3582107.49,8991453.74,10449070.15,11924877.13
bottle,8,14.9,3268817.61,3584734.89,8999261.41,10456155.13,11910612.69
bottle,8,14.95,3249513.27,3582961.52,9036621.46,10503241.87,11841795.02
bottle,8,15.0,3255090.8,3603868.42,9041606.38,10505547.23,11931612.76
bottle,8,15.05,3273748.76,3607550.53,9046223.63,10508141.3,11854589.47
bottle,8,15.1,3253943.64,3607038.11,8997422.52,10505809.21,11839660.65
bottle,8,15.15,3254687.56,3601657.69,8996748.57,10503191.78,11911056.88
bottle,8,15.2,3248894.05,3582007.35,9048847.33,10506046.27,11850876.78
bottle,8,15.25,3253355.41,3602135.26,8988153.13,10519414.69,11845814.75
bottle,8,15.3,3251195.28,3582857.63,8992838.63,10499586.97,11858292.93
bottle,8,15.35,3273437.47,3606977.99,8995677.1,10517071.91,11856483.03
bottle,8,15.4,3270064.99,3604030.63,9048269.54,10454056.74,11913737.93
bottle,8,15.45,3268503.7,3601842.19,8990959.58,10454713.04,11926038.89
bottle,8,15.5,3272212.15,3581936.38,8991127.94,10451924.62,11924760.75
bottle,8,15.55,3270661.88,3581717.75,8986121.81,10441910.94,11846910.98
bottle,8,15.6,3250716.41,3580318.42,9051106.99,10443777.21,11844001.78
bottle,8,15.65,3272844.42,3581799.93,9051502.65,10450907.74,11860343.81
bottle,8,15.7,3252587.9,3586134.77,8995862.08,10515440.18,11838647.07
bottle,8,15.75,3251136.68,3585266.22,8983134.08,10450023.99,11923979.02
bottle,8,15.8,3250754.17,3603473.74,8999455.72,10499614.04,11854713.34
bottle,8,15.85,3254896.79,3584570.83,8990145.59,10442919.88,11926272.03
bottle,8,15.9,3268434.86,3604406.64,9047642.29,10517223.77,11838653.17
bottle,8,15.95,3252176.82,3584501.93,9052359.5,10450069.43,11855275.55
bottle,9,16.0,3250819.19,3575913.58,9059913.58,10518807.37,11776223.53
bottle,9,16.05,3255773.26,3555026.01,9060261.24,10507854.01,11765330.97
bottle,9,16.1,3274915.22,3552355.13,9000699.14,10579718.0,11835874.12
bottle,9,16.15,3252147.89,3558882.48,9053632.14,10507950.92,11764117.9
bottle,9,16.2,3255763.1,3576300.11,8998584.02,10515947.66,11778616.84
bottle,9,16.25,3251129.67,3553668.02,8990226.8,10517521.17,11848375.43
bottle,9,16.3,3254749.34,3557903.92,8990625.96,10577527.91,11846165.07
bottle,9,16.35,3274274.49,3552904.47,9002311.44,10505903.04,11849436.77
bottle,9,16.4,3250169.94,3578456.39,9004573.51,10515576.0,11847376.13
bottle,9,16.45,3252278.56,3578992.58,9004402.06,10505859.19,11772953.75
bottle,9,16.5,3256315.05,3555273.59,8990919.17,10511622.97,11830551.66
bottle,9,16.55,3272501.75,3553008.71,9056932.53,10510439.87,11762370.05
bottle,9,16.6,3250278.5,3574252.23,9058936.81,10569683.56,11843669.72
bottle,9,16.65,3252862.79,3577350.39,9005492.87,10588395.79,11845697.72
bottle,9,16.7,3251675.46,3577479.04,9003364.09,10513723.1,11852363.44
bottle,9,16.75,3272449.29,3555805.11,8994805.39,10521712.1,11781033.41
bottle,9,16.8,3272891.98,3579272.41,9048127.93,10570502.22,11768226.3
bottle,9,16.85,3256318.55,3556188.07,9055853.93,10575692.58,11849171.45
bottle,9,16.9,3255985.56,3557477.85,9045726.04,10514332.74,11849371.47
bottle,9,16.95,3256394.48,3554985.81,9057261.44,10519205.64,11840383.73
bottle,9,17.0,3253325.77,3557433.58,8997316.89,10524357.6,11836548.42
bottle,9,17.05,3250572.93,3554240.82,9050343.67,10516719.66,11843614.47
bottle,9,17.1,3272873.27,3554224.32,9051502.86,10573641.26,11830144.98
bottle,9,17.15,3269793.35,3558347.77,8990238.66,10583164.62,11834582.14
bottle,9,17.2,3270533.29,3554659.45,8996864.92,10582991.85,11831661.01
bottle,9,17.25,3254877.27,3577561.03,9050942.0,10514416.17,11849187.67
bottle,9,17.3,3270029.33,3557008.39,8994026.6,10584396.45,11852680.03
bottle,9,17.35,3273988.3,3553726.31,9059099.38,10574798.4,11833176.01
bottle,9,17.4,3255090.77,3579577.83,8989883.0,10516520.49,11763879.62
bottle,9,17.45,3252988.32,3574451.5,8998734.97,10511915.03,11759562.02
bottle,9,17.5,3256325.22,3558968.32,9061165.44,10571833.84,11773777.4
bottle,9,17.55,3253985.59,3558535.77,8992813.78,10575242.17,11778215.14
bottle,9,17.6,3254735.18,3575700.1,9049535.64,10577972.83,11773624.96
bottle,9,17.65,3256063.43,3558866.35,9049779.91,10505334.82,11772125.58
bottle,9,17.7,3256514.71,3557704.47,9003628.58,10518779.91,11778430.92
bottle,9,17.75,3272853.87,3575484.5,8992138.9,10509557.62,11771335.38
bottle,9,17.8,3251117.47,3552522.28,9043995.66,10576345.99,11829955.73
bottle,9,17.85,3270331.04,3554168.76,8997576.98,10522478.4,11835158.45
bottle,9,17.9,3270109.73,3580077.85,9000423.35,10576590.03,11764704.01
bottle,9,17.95,3274186.28,3578321.63,8998516.41,10583325.27,11767325.03
bottle,10,18.0,3287900.49,3554331.95,9051760.9,10457361.73,11842110.64
bottle,10,18.05,3292471.67,3578943.16,8996008.53,10455984.77,11775654.59
bottle,10,18.1,3289962.41,3576681.99,8991632.22,10469908.84,11847566.81
bottle,10,18.15,3289272.05,3557655.57,9047331.47,10531595.95,11777016.13
bottle,10,18.2,3292240.06,3552237.2,9044765.14,10527501.52,11843895.09
bottle,10,18.25,3271511.85,3554946.02,9034676.19,10524064.45,11777626.63
bottle,10,18.3,3272962.6,3553550.83,8982084.67,10530886.69,11781177.23
bottle,10,18.35,3267247.36,3555597.11,8997652.83,10469764.08,11772875.97
bottle,10,18.4,3272990.02,3556870.13,9051024.36,10512358.76,11860198.36
bottle,10,18.45,3292480.25,3574849.23,8985036.04,10467160.39,11846406.18
bottle,10,18.5,3292397.67,3578839.03,9037579.34,10514834.66,11776184.98
bottle,10,18.55,3288834.27,3555381.17,8983396.45,10521831.44,11842109.5
bottle,10,18.6,3269602.41,3553348.8,8984672.59,10457502.26,11858535.0
bottle,10,18.65,3270608.03,3556234.55,8993161.1,10453481.82,11788947.59
bottle,10,18.7,3288955.64,3573690.69,9042114.45,10460654.33,11772997.55
bottle,10,18.75,3292082.94,3579897.76,9040976.61,10465421.67,11861747.48
bottle,10,18.8,3287125.81,3576458.49,9036114.22,10532116.34,11788019.38
bottle,10,18.85,3291277.09,3557201.11,8996996.99,10529495.92,11784347.78
bottle,10,18.9,3268823.62,3579063.82,9048355.53,10466175.06,11841833.17
bottle,10,18.95,3272588.14,3579522.16,8996346.3,10452878.98,11857827.33
bottle,10,19.0,3267417.64,3574156.98,8989070.06,10459687.26,11851200.53
bottle,10,19.05,3292513.34,3552915.63,9044791.63,10532117.17,11783528.89
bottle,10,19.1,3289109.22,3575801.67,8987505.29,10513506.64,11844293.4
bottle,10,19.15,3290105.04,3575002.61,8984996.11,10518404.83,11788903.63
bottle,10,19.2,3287322.1,3553654.09,9039265.36,10514498.59,11852982.75
bottle,10,19.25,3269014.03,3552858.55,9042733.66,10455546.3,11783582.04
bottle,10,19.3,3289415.19,3580032.34,8989913.51,10518911.67,11862059.59
bottle,10,19.35,3270336.6,3579549.42,9035647.48,10532083.95,11855661.22
bottle,10,19.4,3291500.14,3559017.25,8983272.54,10528757.49,11771810.37
bottle,10,19.45,3290530.36,3579044.76,9038500.39,10460748.48,11854842.17
bottle,10,19.5,3286905.91,3579453.47,8984498.25,10529457.67,11775330.78
bottle,10,19.55,3269926.56,3553138.93,8980593.89,10466311.24,11857700.88
bottle,10,19.6,3271208.28,3574974.24,9044761.19,10519800.38,11851261.67
bottle,10,19.65,3271625.98,3577322.21,8996552.21,10529545.02,11776664.89
bottle,10,19.7,3286931.87,3576949.82,8993509.17,10522153.34,11853433.12
bottle,10,19.75,3271513.44,3553472.95,8983895.21,10529082.71,11777162.71
bottle,10,19.8,3271150.27,3557544.85,8987597.75,10518039.4,11858917.04
bottle,10,19.85,3267983.0,3552866.85,9044033.16,10469534.72,11792602.49
bottle,10,19.9,3289991.82,3553409.34,8983277.66,10533066.28,11779230.28
bottle,10,19.95,3270907.09,3580629.68,9049920.95,10520291.07,11771532.41
bottle,11,20.0,3274442.56,3562917.81,8933923.5,10521508.79,11838404.34
bottle,11,20.05,3273527.83,3580639.78,8932415.79,10531956.87,11840747.78
bottle,11,20.1,3255923.34,3583882.57,8984349.56,10451289.93,11851428.78
bottle,11,20.15,3274667.45,3586625.68,8991134.04,10463075.09,11780139.53
