Label,Trial_ID,Time,S0,S1,S2,S3,S4
ball,5,8.7,4524513.94,4992666.95,10373356.17,11815193.61,12863888.35
ball,5,8.75,4533243.43,4992983.47,10377734.18,11748646.69,12774760.79
ball,5,8.8,4528686.37,4991514.45,10308768.26,11759778.49,12794347.29
ball,5,8.85,4555081.88,5020842.59,10367088.53,11751399.17,12861428.19
ball,5,8.9,4558076.1,5018025.56,10314216.26,11826804.26,12868576.38
ball,5,8.95,4555370.66,4985491.07,10383519.49,11817818.98,12856415.34
ball,5,9.0,4528360.45,5021536.1,10309070.63,11760655.3,12780533.65
ball,5,9.05,4524529.96,5016113.82,10309305.73,11757420.2,12871500.4
ball,5,9.1,4528497.83,4986380.28,10322476.93,11824896.01,12850946.23
ball,5,9.15,4552173.45,4987708.2,10322771.13,11821391.3,12779913.27
ball,5,9.2,4529025.64,4992627.05,10308170.01,11815300.35,12853911.3
ball,5,9.25,4533041.92,4991883.25,10378732.84,11817208.34,12862502.34
ball,5,9.3,4533179.89,4994034.28,10376187.74,11823341.27,12774518.1
ball,5,9.35,4525863.99,4990976.5,10373015.35,11812508.36,12869463.08
ball,5,9.4,4560573.01,5017611.37,10376756.83,11827993.45,12852088.03
ball,5,9.45,4552457.33,5024742.79,10315447.15,11751031.21,12775785.91
ball,5,9.5,4526581.37,4988255.08,10374584.91,11824645.68,12871399.05
ball,5,9.55,4559771.63,5024190.78,10381301.39,11812175.22,12781497.99
ball,5,9.6,4557082.17,4987873.44,10322232.84,11810708.64,12795122.45
ball,5,9.65,4551956.46,5021022.93,10377186.98,11751505.35,12847417.62
ball,5,9.7,4526113.53,5024168.17,10366842.96,11824914.19,12848554.57
ball,5,9.75,4556847.44,4985119.3,10378042.73,11813296.58,12771981.79
ball,5,9.8,4526018.03,4994191.41,10372952.37,11819816.06,12780582.41
ball,5,9.85,4530207.99,5021779.29,10369669.89,11821399.3,12855386.76
ball,5,9.9,4555420.61,4992693.47,10323665.65,11823561.19,12790137.0
ball,5,9.95,4554007.33,5021886.7,10371507.88,11753570.97,12865751.49
ball,6,10.0,4589064.3,5019040.75,10366897.71,11838398.32,12851320.5
