Label,Trial_ID,Time,S0,S1,S2,S3,S4
mouse,18,35.0,3389042.79,3442734.79,9204530.79,10839561.95,12029519.88
mouse,18,35.05,3367303.39,3443950.84,9203552.36,10844755.04,12029187.22
mouse,18,35.1,3370838.29,3442838.91,9253942.22,10844363.56,12087141.77
mouse,18,35.15,3392110.11,3423219.91,9253789.73,10841379.98,12036631.23
mouse,18,35.2,3388696.62,3440361.81,9243454.75,10909845.59,12026192.86
mouse,18,35.25,3389600.72,3443494.64,9188688.65,10913000.84,12090050.45
mouse,18,35.3,3370968.0,3439686.23,9253781.14,10916867.79,12085435.26
mouse,18,35.35,3373124.43,3420474.96,9202737.15,10840623.25,12036958.54
mouse,18,35.4,3389453.74,3420429.93,9256789.38,10909996.81,12017443.31
mouse,18,35.45,3370184.08,3423067.76,9202989.61,10925197.51,12035795.96
mouse,18,35.5,3388751.21,3422019.79,9249747.04,10923237.45,12028563.78
mouse,18,35.55,3370078.07,3438929.79,9247883.95,10845721.08,12024317.61
mouse,18,35.6,3369543.97,3440012.79,9253926.55,10918937.37,12033673.21
mouse,18,35.65,3370833.58,3423412.62,9258944.11,10919991.05,12091713.49
mouse,18,35.7,3367005.76,3423564.3,9247762.4,10924035.06,12092948.99
mouse,18,35.75,3368213.82,3422252.52,9246658.49,10852403.66,12031462.51
mouse,18,35.8,3389058.33,3439899.08,9244424.86,10915186.12,12018361.64
mouse,18,35.85,3387648.18,3441129.66,9258102.19,10924447.75,12032580.6
mouse,18,35.9,3387507.5,3423350.74,9188924.48,10914344.08,12016237.05
mouse,18,35.95,3366833.45,3422627.3,9255109.46,10859823.37,12103354.22
mouse,19,36.0,3386128.33,3395681.22,9136536.04,10915103.05,12077474.26
mouse,19,36.05,3367361.0,3395057.79,9128344.39,10980141.74,12010842.2
mouse,19,36.1,3368736.03,3396503.94,9177973.6,10992165.49,12004621.93
mouse,19,36.15,3369812.89,3416425.32,9186766.77,10925949.92,12013148.98
mouse,19,36.2,3391397.16,3419314.34,9176738.7,10913153.25,12004411.97
mouse,19,36.25,3389059.18,3416061.76,9189683.78,10985839.88,12080324.6
mouse,19,36.3,3370756.08,3395690.08,9122961.07,10977028.94,12020337.44
mouse,19,36.35,3368628.3,3419544.38,9123055.05,10910524.26,12013321.56
mouse,19,36.4,3367167.14,3396828.56,9182766.16,10989844.41,12096653.92
mouse,19,36.45,3387555.78,3394645.75,9128342.5,10915002.42,12004837.86
mouse,19,36.5,3364856.54,3394822.3,9183315.26,10983169.33,12004287.79
mouse,19,36.55,3391078.19,3418116.2,9124363.01,10918825.88,12020108.73
mouse,19,36.6,3389173.22,3417557.83,9138953.37,10990012.81,12092882.12
mouse,19,36.65,3365885.13,3396681.88,9180644.61,10986501.29,12026794.15
mouse,19,36.7,3368552.4,3417491.34,9123862.59,10911211.88,12094090.08
mouse,19,36.75,3370173.44,3414504.52,9131266.76,10978856.45,12011694.11
mouse,19,36.8,3388689.79,3399536.83,9180583.99,10908503.98,12010872.16
mouse,19,36.85,3368139.9,3394310.57,9193684.69,10907388.08,12092301.41
mouse,19,36.9,3389530.09,3418627.01,9176962.83,10977325.76,12089585.88
mouse,19,36.95,3365168.78,3416462.0,9177545.79,10908808.1,12007942.29
mouse,19,37.0,3387016.49,3397912.82,9133708.87,10914316.48,12089027.6
mouse,19,37.05,3371074.62,3417239.44,9180982.45,10988610.55,12014879.87
mouse,19,37.1,3365729.71,3393487.05,9180313.9,10975170.79,12088281.13
mouse,19,37.15,3366350.37,3415505.06,9194844.51,10979043.23,12024188.41
mouse,19,37.2,3388927.58,3418540.79,9180970.46,10983230.67,12008737.69
mouse,19,37.25,3368760.27,3396034.92,9192929.37,10919013.72,12013912.64
mouse,19,37.3,3385753.86,3395009.26,9178441.18,10993701.49,12012094.54
mouse,19,37.35,3366153.86,3393919.73,9127343.1,10979176.76,12081347.75
mouse,19,37.4,3366561.59,3394554.75,9184974.05,10981217.29,12080847.08
mouse,19,37.45,3385898.49,3397473.15,9135024.05,10924359.12,12097733.59
mouse,19,37.5,3371295.92,3399018.43,9179139.63,10993485.01,12015458.27
mouse,19,37.55,3386950.0,3418472.56,9132918.64,10984113.62,12097264.41
mouse,19,37.6,3385479.29,3413571.23,9137435.7,10990529.27,12083679.73
mouse,19,37.65,3390539.25,3399315.67,9124577.6,10987703.91,12092941.47
mouse,19,37.7,3389228.49,3396920.55,9189919.03,10987164.15,12090519.43
mouse,19,37.75,3366703.37,3415473.7,9182790.08,10926623.19,12086838.1
mouse,19,37.8,3391323.69,3419256.48,9192723.0,10972454.14,12086374.85
mouse,19,37.85,3368150.4,3394279.4,9178514.67,10983119.41,12019126.78
mouse,19,37.9,3365691.61,3415509.87,9130753.98,10907241.89,12019801.03
mouse,19,37.95,3385892.61,3415815.3,9130718.56,10917832.33,12099296.62
mouse,20,38.0,3351189.77,3418115.76,9133260.12,10982163.86,12176509.58
mouse,20,38.05,3355030.37,3402183.41,9133787.81,10979007.97,12164195.91
mouse,20,38.1,3370364.36,3418870.82,9185382.3,10995172.76,12095181.35
mouse,20,38.15,3372749.33,3399575.28,9184884.88,10920795.82,12169853.69
mouse,20,38.2,3351619.04,3400905.32,9135983.09,10930627.79,12175030.05
mouse,20,38.25,3372290.95,3424703.55,9143486.52,10997143.15,12105249.12
mouse,20,38.3,3354044.28,3420783.32,9195803.5,10983275.72,12089099.07
mouse,20,38.35,3373181.29,3423436.66,9128098.42,10992882.98,12092713.82
