Label,Trial_ID,Time,S0,S1,S2,S3,S4
ruler,5,8.45,4879681.46,5314673.3,10489003.81,11851078.92,13437568.35
ruler,5,8.5,4879109.68,5344415.98,10546292.43,11843824.62,13367969.9
ruler,5,8.55,4914444.6,5341149.33,10543435.43,11831828.52,13436570.09
ruler,5,8.6,4881477.94,5348885.24,10531743.11,11920794.53,13373854.7
ruler,5,8.65,4912660.23,5348870.43,10546930.01,11838339.99,13373044.39
ruler,5,8.7,4887636.15,5341073.84,10479031.2,11849561.68,13433508.14
ruler,5,8.75,4878895.75,5319030.84,10543344.1,11830730.2,13373534.47
ruler,5,8.8,4909718.99,5319075.57,10550807.02,11829058.77,13372544.21
ruler,5,8.85,4908946.11,5315231.26,10547673.5,11920887.02,13363497.15
ruler,5,8.9,4914179.03,5314767.45,10482938.6,11852431.71,13352015.38
ruler,5,8.95,4915342.2,5343155.32,10486333.37,11922022.18,13438810.82
ruler,5,9.0,4914296.21,5350725.51,10473827.32,11845425.24,13357645.76
ruler,5,9.05,4886316.04,5350184.24,10481103.44,11904464.61,13363559.65
ruler,5,9.1,4908142.09,5348334.01,10531995.58,11834988.77,13453120.03
ruler,5,9.15,4878273.19,5342051.4,10472379.09,11923100.83,13365413.32
ruler,5,9.2,4909870.21,5348938.55,10469151.62,11844000.66,13361942.99
ruler,5,9.25,4915264.48,5308739.71,10473807.93,11841055.76,13441438.96
ruler,5,9.3,4910328.1,5314484.86,10479775.95,11919559.43,13445207.06
ruler,5,9.35,4909669.17,5349690.38,10480886.02,11907820.36,13446586.78
ruler,5,9.4,4916727.54,5349073.66,10487431.32,11836335.26,13371223.57
ruler,5,9.45,4880735.58,5315641.22,10541918.24,11830204.19,13443767.64
ruler,5,9.5,4884114.53,5317839.33,10472378.36,11848158.17,13359449.16
ruler,5,9.55,4912077.99,5313667.35,10534745.25,11920223.35,13351840.77
ruler,5,9.6,4883510.35,5343277.51,10483640.92,11837014.41,13440475.78
ruler,5,9.65,4911134.0,5317419.16,10486438.0,11829061.85,13362108.69
ruler,5,9.7,4881778.09,5309766.96,10484337.37,11906055.51,13365177.29
ruler,5,9.75,4908566.88,5346051.6,10532694.47,11903760.11,13437285.59
ruler,5,9.8,4882253.9,5312680.05,10480915.94,11911417.6,13355051.85
ruler,5,9.85,4885848.13,5348105.47,10473439.88,11918529.23,13358290.32
ruler,5,9.9,4879022.45,5350499.13,10533955.04,11907265.56,13454699.12
ruler,5,9.95,4915997.8,5349533.78,10476575.6,11847924.64,13355101.01
ruler,6,10.0,4911772.66,5268006.46,10484487.34,11814531.2,13350373.41
ruler,6,10.05,4941521.72,5274110.34,10487393.53,11749664.41,13356209.79
ruler,6,10.1,4948818.57,5304360.65,10541594.92,11812076.74,13354257.16
ruler,6,10.15,4918578.31,5273758.22,10537034.75,11829679.59,13361923.35
ruler,6,10.2,4941441.21,5272691.64,10483555.99,11819699.01,13428015.19
ruler,6,10.25,4942318.77,5273388.14,10483592.93,11747704.24,13427599.68
ruler,6,10.3,4919267.01,5269953.97,10485420.8,11747800.89,13438641.72
ruler,6,10.35,4942305.93,5304108.43,10540284.74,11740052.85,13355059.31
ruler,6,10.4,4947098.26,5301849.72,10480282.87,11749464.51,13450251.98
ruler,6,10.45,4940654.14,5302959.2,10542162.53,11748732.06,13431178.23
ruler,6,10.5,4942300.72,5274861.64,10546824.76,11819456.92,13428047.08
ruler,6,10.55,4940073.37,5270018.72,10488870.91,11751397.98,13442397.16
